session_id,subscriber_id,date,genre,device,duration_min,rating
53041,1360,2024-02-07,Романтика,Laptop,50,3
52106,1294,2024-04-09,Комедія,Mobile,64,3
51286,1229,2024-05-29,Жахи,Laptop,53,4
50546,1017,2024-06-30,Комедія,Laptop,53,5
54909,1160,2024-05-24,Комедія,Smart TV,90,5
51724,1169,2024-03-25,Романтика,Mobile,48,3
53255,1412,2024-04-24,Драма,Mobile,18,5
52286,1090,2024-08-13,Документальний,Mobile,11,5
53905,1361,2024-02-10,Документальний,Smart TV,74,4
53898,1264,2024-06-07,Жахи,Laptop,82,4
52233,1463,2024-08-05,Анімація,Smart TV,54,4
53473,1226,2024-07-07,Бойовик,Laptop,63,4
52599,1314,2024-04-30,Драма,Mobile,60,5
52306,1171,2024-05-09,Бойовик,Smart TV,77,5
54706,1558,2024-05-14,Бойовик,Tablet,86,4
52955,1536,2024-01-09,Драма,Mobile,38,3
52885,1518,2024-04-16,Комедія,Laptop,41,5
54231,1270,2024-05-18,Жахи,Tablet,111,4
53333,1380,2024-08-20,Документальний,Laptop,66,4
52935,1216,2024-05-11,Бойовик,Smart TV,5,3
53283,1358,2024-04-18,Документальний,Smart TV,63,5
54053,1367,2024-04-01,Драма,Laptop,81,5
50586,1050,2024-05-09,Жахи,Mobile,83,5
50267,1475,2024-03-10,Жахи,Mobile,7,5
52811,1266,2024-03-11,Бойовик,Laptop,35,4
51853,1445,2024-06-09,Анімація,Smart TV,28,4
50196,1293,2024-07-27,Драма,Smart TV,36,5
50126,1428,2024-04-12,Драма,Smart TV,13,3
51360,1110,2024-07-09,Драма,Smart TV,53,3
50177,1437,2024-06-03,Серіал,Laptop,32,5
54496,1224,2024-08-13,Романтика,Laptop,27,2
54876,1198,2024-08-19,Бойовик,Mobile,99,5
52145,1119,2024-03-30,Романтика,Laptop,11,5
53051,1360,2024-07-07,Жахи,Smart TV,15,4
51184,1553,2024-03-21,Романтика,Smart TV,49,3
54159,1387,2024-04-17,Документальний,Smart TV,42,4
54311,1041,2024-06-01,Серіал,Mobile,27,5
52578,1200,2024-08-28,Жахи,Laptop,44,5
52762,1100,2024-07-21,Серіал,Laptop,22,4
54607,1314,2024-08-25,Бойовик,Smart TV,90,4
53285,1528,2024-04-15,Романтика,Smart TV,83,4
50562,1442,2024-05-18,Анімація,Smart TV,51,4
50030,1527,2024-08-08,Комедія,Smart TV,90,5
52796,1101,2024-07-15,Анімація,Smart TV,83,3
50334,1007,2024-01-16,Бойовик,Mobile,63,4
52647,1472,2024-03-05,Документальний,Smart TV,102,5
53539,1508,2024-01-11,Бойовик,Tablet,46,3
54873,1290,2024-01-31,Драма,Tablet,30,5
50091,1325,2024-04-10,Документальний,Smart TV,72,5
50708,1099,2024-06-29,Серіал,Laptop,17,3
54673,1466,2024-02-24,Романтика,Laptop,85,4
52320,1066,2024-05-24,Драма,Laptop,52,4
53377,1148,2024-01-27,Серіал,Smart TV,40,4
52603,1428,2024-08-12,Драма,Smart TV,75,3
51388,1514,2024-05-30,Документальний,Smart TV,37,5
53404,1273,2024-04-28,Жахи,Mobile,63,2
51407,1417,2024-06-17,Жахи,Mobile,41,4
53454,1583,2024-05-16,Комедія,Tablet,71,5
53334,1373,2024-01-06,Серіал,Mobile,14,3
51417,1527,2024-06-07,Анімація,Mobile,63,5
53690,1188,2024-05-28,Документальний,Laptop,48,4
50185,1545,2024-02-29,Жахи,Laptop,73,5
54223,1398,2024-05-17,Драма,Mobile,40,4
54970,1328,2024-08-12,Комедія,Laptop,49,4
54433,1089,2024-07-10,Романтика,Laptop,48,5
51241,1458,2024-08-28,Бойовик,Smart TV,81,4
52102,1141,2024-03-14,Анімація,Mobile,81,3
52797,1086,2024-02-27,Романтика,Laptop,25,4
53429,1544,2024-03-02,Документальний,Smart TV,30,5
53339,1179,2024-04-10,Жахи,Tablet,59,4
53647,1301,2024-01-11,Романтика,Laptop,68,4
51293,1536,2024-05-01,Романтика,Smart TV,59,5
51896,1142,2024-06-09,Документальний,Smart TV,47,4
50575,1522,2024-01-23,Комедія,Mobile,55,5
51604,1137,2024-05-10,Романтика,Mobile,33,1
54352,1329,2024-02-09,Серіал,Laptop,46,5
51350,1165,2024-03-24,Драма,Smart TV,42,5
53272,1194,2024-06-19,Анімація,Laptop,88,3
51833,1221,2024-04-09,Романтика,Mobile,5,3
53107,1142,2024-08-17,Серіал,Laptop,82,5
54830,1126,2024-05-04,Серіал,Laptop,103,3
54082,1324,2024-08-28,Документальний,Smart TV,37,4
54605,1179,2024-04-06,Серіал,Smart TV,59,3
52940,1262,2024-06-18,Бойовик,Smart TV,89,5
53308,1131,2024-03-28,Романтика,Laptop,13,4
52343,1252,2024-05-08,Жахи,Smart TV,8,4
50871,1457,2024-05-21,Комедія,Laptop,105,2
52103,1439,2024-06-01,Анімація,Laptop,86,3
53838,1353,2024-08-04,Анімація,Laptop,5,3
50384,1496,2024-01-30,Комедія,Laptop,31,4
50068,1488,2024-08-02,Жахи,Smart TV,82,1
52141,1336,2024-06-10,Романтика,Laptop,10,4
52250,1489,2024-04-05,Романтика,Mobile,50,4
50154,1213,2024-06-10,Документальний,Mobile,91,5
52427,1543,2024-06-04,Комедія,Tablet,63,5
51386,1504,2024-03-18,Бойовик,Laptop,67,5
50087,1340,2024-01-28,Романтика,Mobile,74,3
53669,1069,2024-01-06,Анімація,Tablet,93,4
53958,1586,2024-07-18,Драма,Smart TV,23,3
53818,1410,2024-03-11,Анімація,Mobile,40,3
54570,1198,2024-04-17,Комедія,Laptop,58,4
51723,1128,2024-03-11,Комедія,Smart TV,45,4
51230,1063,2024-03-29,Серіал,Smart TV,77,5
54780,1288,2024-08-17,Жахи,Smart TV,53,4
54603,1012,2024-07-09,Анімація,Smart TV,7,4
51784,1243,2024-05-14,Документальний,Mobile,50,5
50850,1343,2024-04-22,Бойовик,Tablet,30,5
51889,1058,2024-08-04,Бойовик,Mobile,19,2
54707,1228,2024-07-29,Бойовик,Laptop,56,3
54124,1456,2024-03-21,Романтика,Tablet,5,3
51074,1491,2024-03-14,Жахи,Mobile,55,4
50768,1007,2024-08-27,Романтика,Smart TV,79,5
52856,1471,2024-04-07,Анімація,Mobile,86,5
50585,1413,2024-08-05,Романтика,Smart TV,44,4
54869,1230,2024-08-12,Анімація,Laptop,56,4
53839,1001,2024-07-26,Серіал,Laptop,42,3
50802,1552,2024-07-23,Комедія,Mobile,120,5
50480,1305,2024-06-07,Жахи,Laptop,58,4
52498,1490,2024-05-22,Серіал,Smart TV,6,5
53231,1529,2024-06-10,Жахи,Laptop,81,2
52490,1501,2024-05-14,Бойовик,Laptop,56,4
51666,1546,2024-06-24,Бойовик,Tablet,71,4
54871,1570,2024-03-07,Драма,Mobile,71,4
54483,1020,2024-08-15,Документальний,Smart TV,87,4
50744,1171,2024-08-18,Анімація,Laptop,110,5
52229,1190,2024-02-07,Романтика,Smart TV,69,3
50227,1319,2024-05-26,Анімація,Tablet,75,4
53555,1570,2024-08-26,Жахи,Tablet,56,4
51731,1382,2024-01-04,Бойовик,Smart TV,14,2
50799,1055,2024-02-02,Анімація,Laptop,21,4
52850,1109,2024-08-27,Анімація,Smart TV,78,3
50440,1271,2024-03-16,Документальний,Mobile,5,1
54181,1430,2024-08-06,Драма,Laptop,5,5
53864,1524,2024-06-17,Серіал,Mobile,33,4
53498,1587,2024-06-14,Комедія,Laptop,55,4
52911,1402,2024-03-07,Романтика,Laptop,48,5
51715,1462,2024-02-03,Бойовик,Smart TV,42,4
53858,1127,2024-02-14,Документальний,Laptop,58,3
53551,1286,2024-08-01,Анімація,Mobile,55,4
50896,1547,2024-01-06,Бойовик,Smart TV,85,4
53809,1452,2024-06-06,Комедія,Mobile,5,4
53024,1362,2024-08-05,Серіал,Mobile,56,5
54516,1308,2024-04-02,Бойовик,Tablet,79,5
54493,1009,2024-04-19,Жахи,Smart TV,36,4
50680,1512,2024-02-08,Комедія,Laptop,53,4
50966,1459,2024-03-04,Бойовик,Laptop,76,3
53082,1042,2024-08-13,Анімація,Smart TV,71,3
52289,1148,2024-06-03,Документальний,Tablet,5,5
51557,1312,2024-04-24,Серіал,Smart TV,5,5
54239,1053,2024-05-20,Драма,Mobile,41,4
52116,1200,2024-01-17,Бойовик,Mobile,72,4
50633,1068,2024-04-30,Серіал,Mobile,81,5
52741,1130,2024-02-16,Бойовик,Laptop,43,4
50656,1020,2024-07-26,Жахи,Smart TV,95,4
53137,1481,2024-01-06,Романтика,Smart TV,48,4
52921,1562,2024-02-11,Бойовик,Mobile,42,2
51957,1296,2024-07-09,Романтика,Smart TV,79,5
51405,1064,2024-02-27,Документальний,Mobile,65,4
52270,1050,2024-01-06,Драма,Tablet,59,3
52582,1303,2024-08-11,Драма,Laptop,62,5
50973,1420,2024-01-24,Жахи,Mobile,45,3
53033,1267,2024-07-29,Романтика,Smart TV,73,4
53023,1103,2024-04-21,Анімація,Smart TV,43,5
53835,1313,2024-02-18,Серіал,Tablet,126,3
54073,1542,2024-01-12,Жахи,Laptop,65,5
53351,1374,2024-03-13,Бойовик,Tablet,77,5
54672,1296,2024-04-03,Жахи,Laptop,78,5
53634,1511,2024-07-19,Комедія,Laptop,34,4
50389,1549,2024-02-01,Романтика,Mobile,90,4
52890,1155,2024-01-20,Жахи,Mobile,49,5
50532,1105,2024-02-11,Бойовик,Laptop,53,4
53159,1219,2024-03-21,Драма,Laptop,69,5
54347,1451,2024-06-27,Анімація,Mobile,50,5
53660,1326,2024-01-16,Романтика,Laptop,98,3
54289,1415,2024-05-01,Анімація,Mobile,22,4
50231,1240,2024-05-29,Романтика,Tablet,88,5
52999,1250,2024-08-06,Документальний,Mobile,62,4
51696,1470,2024-05-24,Бойовик,Laptop,35,3
53113,1119,2024-06-09,Серіал,Smart TV,5,3
54136,1036,2024-01-09,Жахи,Smart TV,5,4
53022,1171,2024-05-05,Жахи,Smart TV,80,3
53688,1562,2024-01-23,Анімація,Laptop,66,4
51426,1067,2024-04-07,Комедія,Smart TV,63,3
52206,1413,2024-02-27,Документальний,Mobile,74,5
53161,1430,2024-08-23,Драма,Laptop,51,4
51824,1154,2024-05-14,Жахи,Laptop,74,4
54013,1356,2024-08-22,Жахи,Smart TV,17,4
52836,1444,2024-05-30,Бойовик,Smart TV,90,5
54834,1553,2024-07-06,Жахи,Smart TV,66,4
50707,1254,2024-07-15,Комедія,Laptop,5,4
51425,1189,2024-08-04,Документальний,Smart TV,20,5
50983,1102,2024-02-24,Бойовик,Smart TV,74,5
54191,1482,2024-06-07,Драма,Tablet,127,4
54628,1296,2024-02-22,Анімація,Smart TV,89,4
50974,1316,2024-06-22,Бойовик,Smart TV,28,4
51949,1406,2024-06-17,Бойовик,Smart TV,76,4
52450,1315,2024-03-21,Драма,Smart TV,52,5
53501,1112,2024-07-23,Драма,Mobile,84,5
51828,1403,2024-07-01,Документальний,Smart TV,7,2
50917,1587,2024-02-13,Жахи,Mobile,5,4
51034,1246,2024-07-01,Бойовик,Laptop,23,4
53943,1587,2024-01-20,Комедія,Mobile,5,5
50977,1479,2024-02-11,Серіал,Mobile,97,5
54536,1518,2024-06-01,Серіал,Laptop,83,4
54891,1563,2024-06-13,Романтика,Smart TV,53,3
53816,1014,2024-08-05,Бойовик,Smart TV,12,4
54456,1255,2024-03-21,Серіал,Smart TV,44,5
50894,1575,2024-05-12,Анімація,Tablet,61,1
52584,1118,2024-01-17,Документальний,Smart TV,73,5
50797,1397,2024-03-22,Жахи,Mobile,34,5
53552,1334,2024-07-19,Жахи,Laptop,27,2
53801,1556,2024-03-07,Комедія,Smart TV,12,4
52721,1442,2024-07-02,Жахи,Laptop,111,1
54463,1245,2024-05-13,Жахи,Smart TV,23,5
50998,1340,2024-06-08,Романтика,Smart TV,73,4
52019,1195,2024-01-24,Документальний,Laptop,61,5
51912,1125,2024-07-24,Бойовик,Mobile,56,2
51271,1194,2024-02-26,Анімація,Laptop,89,4
52910,1460,2024-07-13,Романтика,Laptop,29,4
50627,1540,2024-04-30,Драма,Mobile,46,4
54761,1263,2024-05-24,Жахи,Smart TV,73,5
54006,1250,2024-08-24,Серіал,Smart TV,89,5
52098,1149,2024-03-14,Романтика,Smart TV,93,3
54924,1519,2024-06-24,Жахи,Smart TV,80,5
50823,1288,2024-08-13,Серіал,Mobile,73,4
51956,1190,2024-01-05,Драма,Mobile,19,5
50364,1034,2024-07-03,Драма,Mobile,5,4
52775,1079,2024-03-25,Комедія,Smart TV,92,3
53627,1142,2024-03-09,Жахи,Laptop,47,4
53512,1344,2024-04-05,Романтика,Smart TV,52,5
52302,1272,2024-06-17,Жахи,Mobile,57,5
50475,1259,2024-06-15,Серіал,Tablet,31,4
50481,1321,2024-08-03,Бойовик,Laptop,82,4
53222,1505,2024-03-07,Жахи,Smart TV,26,4
52170,1175,2024-01-08,Бойовик,Mobile,60,4
50095,1022,2024-03-28,Романтика,Laptop,100,4
51744,1090,2024-06-15,Драма,Laptop,55,3
52585,1166,2024-08-03,Бойовик,Mobile,93,4
52944,1021,2024-03-18,Комедія,Mobile,52,4
52947,1086,2024-08-09,Бойовик,Laptop,63,5
50845,1092,2024-01-06,Романтика,Laptop,33,3
50504,1120,2024-07-06,Комедія,Laptop,32,1
52749,1288,2024-07-10,Комедія,Laptop,94,5
54825,1293,2024-04-24,Драма,Smart TV,71,5
52880,1039,2024-07-09,Бойовик,Mobile,63,5
50653,1008,2024-03-18,Документальний,Tablet,42,3
52998,1599,2024-05-03,Комедія,Mobile,9,4
52281,1051,2024-01-23,Серіал,Mobile,53,4
54343,1210,2024-03-15,Романтика,Laptop,108,4
50315,1025,2024-04-26,Романтика,Laptop,78,5
53619,1193,2024-08-03,Бойовик,Mobile,58,4
51935,1176,2024-04-11,Комедія,Mobile,77,4
53762,1156,2024-02-09,Документальний,Mobile,78,2
52939,1003,2024-08-11,Бойовик,Smart TV,55,1
54669,1581,2024-07-24,Серіал,Mobile,57,5
51061,1213,2024-04-11,Драма,Mobile,36,5
54306,1527,2024-01-19,Романтика,Smart TV,73,3
53951,1176,2024-04-19,Комедія,Mobile,94,4
50465,1353,2024-03-13,Документальний,Laptop,66,5
54659,1078,2024-08-09,Бойовик,Laptop,66,1
53707,1438,2024-01-01,Жахи,Mobile,9,4
52394,1545,2024-01-12,Анімація,Laptop,5,4
52934,1085,2024-08-02,Серіал,Laptop,32,3
53570,1048,2024-02-18,Документальний,Mobile,5,4
52410,1266,2024-07-16,Анімація,Laptop,69,4
53702,1557,2024-02-06,Бойовик,Smart TV,92,2
52095,1572,2024-03-01,Анімація,Mobile,30,4
51899,1385,2024-01-28,Драма,Laptop,92,4
54980,1022,2024-03-03,Серіал,Smart TV,74,5
50949,1271,2024-05-17,Бойовик,Mobile,28,5
50540,1550,2024-01-18,Драма,Smart TV,64,4
53561,1491,2024-01-10,Анімація,Smart TV,46,4
53443,1352,2024-07-07,Бойовик,Mobile,5,5
50211,1048,2024-07-22,Бойовик,Smart TV,18,5
52652,1379,2024-05-11,Серіал,Mobile,32,4
53675,1301,2024-05-30,Документальний,Mobile,64,5
50698,1139,2024-04-03,Комедія,Smart TV,75,4
53387,1362,2024-03-13,Бойовик,Smart TV,58,3
51835,1018,2024-02-05,Анімація,Mobile,94,5
53843,1325,2024-06-10,Комедія,Tablet,5,4
51916,1221,2024-08-02,Анімація,Tablet,32,4
54713,1008,2024-04-13,Романтика,Smart TV,17,3
50692,1038,2024-01-01,Анімація,Laptop,114,5
50053,1326,2024-01-30,Бойовик,Mobile,8,5
53736,1277,2024-06-17,Анімація,Smart TV,94,4
51624,1351,2024-05-06,Комедія,Smart TV,6,4
53508,1087,2024-02-11,Жахи,Smart TV,50,2
53085,1089,2024-03-26,Документальний,Smart TV,75,5
52708,1294,2024-08-06,Анімація,Smart TV,15,4
51553,1046,2024-02-04,Жахи,Mobile,5,2
50194,1593,2024-04-16,Жахи,Tablet,39,5
51490,1589,2024-06-04,Анімація,Smart TV,24,5
54861,1072,2024-02-06,Романтика,Laptop,27,4
52666,1479,2024-08-25,Документальний,Laptop,76,4
51671,1307,2024-06-01,Серіал,Mobile,74,5
50841,1009,2024-03-10,Романтика,Laptop,28,2
52745,1124,2024-07-30,Анімація,Laptop,47,3
50964,1474,2024-01-17,Драма,Laptop,89,4
54842,1572,2024-08-02,Бойовик,Laptop,95,5
51687,1336,2024-02-05,Жахи,Laptop,5,5
50260,1439,2024-05-28,Драма,Laptop,25,3
51363,1009,2024-03-28,Бойовик,Mobile,23,3
54368,1143,2024-08-02,Комедія,Laptop,49,4
53270,1349,2024-03-10,Документальний,Smart TV,43,5
52800,1539,2024-04-20,Бойовик,Mobile,38,3
50583,1020,2024-01-04,Жахи,Laptop,49,1
51209,1592,2024-04-02,Документальний,Laptop,40,3
54886,1276,2024-03-26,Серіал,Smart TV,42,5
54666,1576,2024-08-21,Бойовик,Laptop,5,3
54070,1334,2024-01-10,Романтика,Laptop,5,5
53701,1009,2024-08-05,Комедія,Smart TV,14,4
51007,1014,2024-03-15,Серіал,Mobile,56,3
51498,1163,2024-07-29,Серіал,Laptop,5,4
51460,1205,2024-03-25,Комедія,Smart TV,53,3
51572,1565,2024-07-15,Жахи,Laptop,87,4
53777,1400,2024-01-12,Романтика,Smart TV,48,5
51655,1038,2024-07-28,Анімація,Smart TV,59,3
53083,1589,2024-05-02,Анімація,Smart TV,39,5
54504,1319,2024-02-23,Документальний,Laptop,58,5
50284,1421,2024-06-22,Документальний,Laptop,5,3
51177,1440,2024-01-04,Комедія,Mobile,82,4
54024,1464,2024-04-15,Жахи,Laptop,69,5
50827,1207,2024-07-24,Жахи,Mobile,29,4
50624,1444,2024-01-06,Серіал,Laptop,60,1
51005,1042,2024-02-06,Анімація,Smart TV,41,3
53921,1214,2024-02-10,Романтика,Laptop,83,4
51895,1181,2024-02-09,Серіал,Mobile,52,5
50733,1187,2024-01-07,Романтика,Laptop,57,5
53438,1067,2024-01-08,Анімація,Smart TV,103,3
50232,1553,2024-03-18,Анімація,Smart TV,55,5
50022,1312,2024-04-11,Комедія,Smart TV,5,4
53441,1258,2024-03-24,Бойовик,Laptop,46,5
54881,1383,2024-08-24,Серіал,Smart TV,73,5
52446,1451,2024-05-31,Комедія,Mobile,62,3
53294,1453,2024-02-05,Романтика,Smart TV,36,4
53636,1020,2024-07-10,Комедія,Smart TV,107,2
51330,1306,2024-06-06,Документальний,Mobile,12,3
52610,1523,2024-07-30,Документальний,Laptop,50,3
53544,1101,2024-04-13,Жахи,Laptop,78,4
53349,1465,2024-07-29,Документальний,Laptop,9,4
52575,1257,2024-06-19,Документальний,Smart TV,69,4
51084,1167,2024-02-27,Жахи,Smart TV,25,5
50427,1338,2024-08-12,Анімація,Mobile,103,4
54112,1026,2024-01-16,Драма,Mobile,29,5
54015,1175,2024-02-11,Романтика,Laptop,46,3
53164,1428,2024-01-30,Бойовик,Mobile,32,3
51003,1252,2024-01-12,Романтика,Smart TV,51,4
54039,1175,2024-05-21,Бойовик,Mobile,44,5
54567,1172,2024-08-13,Документальний,Mobile,55,4
53919,1278,2024-08-17,Жахи,Laptop,71,4
54165,1114,2024-07-17,Комедія,Mobile,31,5
52300,1368,2024-02-29,Бойовик,Smart TV,79,5
52895,1186,2024-03-29,Документальний,Laptop,69,4
54544,1168,2024-08-16,Комедія,Laptop,60,5
52570,1146,2024-04-20,Серіал,Mobile,16,4
50791,1438,2024-03-17,Романтика,Mobile,53,4
50581,1387,2024-04-03,Жахи,Smart TV,28,5
52440,1537,2024-06-05,Бойовик,Laptop,110,4
52174,1548,2024-05-06,Жахи,Smart TV,62,4
51482,1092,2024-02-18,Жахи,Smart TV,43,4
53475,1020,2024-03-12,Документальний,Smart TV,123,4
50047,1219,2024-03-16,Бойовик,Laptop,26,5
53517,1291,2024-07-21,Драма,Mobile,49,5
